,file,frame,person,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
2051,step_r_l.MOV,84,0,tensor(699.0168),tensor(365.9817),tensor(724.9177),tensor(337.8453),tensor(664.0961),tensor(341.3701),tensor(758.5812),tensor(358.4704),tensor(609.9287),tensor(368.8783),tensor(797.6052),tensor(547.5551),tensor(558.1883),tensor(550.2191),tensor(847.1830),tensor(790.5685),tensor(487.4097),tensor(795.4534),tensor(866.1207),tensor(988.8829),tensor(462.9968),tensor(999.5508),tensor(721.2951),tensor(958.4004),tensor(569.0641),tensor(955.1283),tensor(687.0355),tensor(1288.3098),tensor(564.4777),tensor(1283.1372),tensor(651.1697),tensor(1566.0659),tensor(541.8334),tensor(1563.6727)
2052,step_r_l.MOV,85,0,tensor(696.3430),tensor(366.4070),tensor(721.7924),tensor(338.2603),tensor(661.7802),tensor(341.4955),tensor(755.2491),tensor(358.2281),tensor(607.7435),tensor(367.8430),tensor(793.5533),tensor(547.0420),tensor(556.4737),tensor(546.5132),tensor(844.5414),tensor(792.7917),tensor(482.9559),tensor(791.0615),tensor(864.6207),tensor(989.4959),tensor(458.1426),tensor(997.5544),tensor(716.4983),tensor(954.5917),tensor(564.2101),tensor(949.6579),tensor(682.5887),tensor(1287.5359),tensor(548.6097),tensor(1281.6182),tensor(647.0601),tensor(1572.2396),tensor(513.9797),tensor(1569.6654)
2053,step_r_l.MOV,86,0,tensor(688.9469),tensor(368.7674),tensor(714.9284),tensor(339.5792),tensor(653.3309),tensor(343.9964),tensor(751.5909),tensor(359.4038),tensor(600.3261),tensor(372.0337),tensor(791.0653),tensor(546.8766),tensor(553.6669),tensor(549.1353),tensor(837.5420),tensor(791.9388),tensor(480.0674),tensor(792.6296),tensor(858.6801),tensor(993.8716),tensor(455.4125),tensor(1000.2168),tensor(713.4785),tensor(949.8871),tensor(558.7328),tensor(945.4010),tensor(679.6317),tensor(1285.9731),tensor(529.0807),tensor(1280.1993),tensor(648.7738),tensor(1574.5334),tensor(484.8593),tensor(1569.7006)
2054,step_r_l.MOV,87,0,tensor(688.5658),tensor(366.8437),tensor(711.3803),tensor(337.6196),tensor(652.6258),tensor(342.3397),tensor(742.5650),tensor(356.8402),tensor(594.8792),tensor(370.3121),tensor(781.6148),tensor(545.3823),tensor(545.0129),tensor(547.9367),tensor(828.9271),tensor(791.7030),tensor(473.4219),tensor(795.1293),tensor(854.8687),tensor(991.1402),tensor(451.1071),tensor(1000.6225),tensor(707.4534),tensor(949.4333),tensor(551.6403),tensor(944.5285),tensor(676.1561),tensor(1288.3165),tensor(512.3104),tensor(1277.5975),tensor(648.9317),tensor(1577.2328),tensor(459.0499),tensor(1561.0364)
2055,step_r_l.MOV,88,0,tensor(681.0547),tensor(369.3907),tensor(704.4906),tensor(339.9808),tensor(645.0577),tensor(344.6137),tensor(737.5851),tensor(359.3130),tensor(588.1265),tensor(372.5103),tensor(777.1487),tensor(548.0692),tensor(540.0900),tensor(549.4072),tensor(820.8256),tensor(794.8332),tensor(469.5873),tensor(793.1068),tensor(844.4257),tensor(996.4056),tensor(445.4135),tensor(1002.2511),tensor(704.7479),tensor(954.8698),tensor(546.4094),tensor(948.9849),tensor(672.6478),tensor(1292.4240),tensor(488.9927),tensor(1281.3411),tensor(649.6844),tensor(1579.6311),tensor(426.7587),tensor(1563.7802)
2056,step_r_l.MOV,89,0,tensor(669.5548),tensor(365.4735),tensor(694.9385),tensor(336.3592),tensor(634.0817),tensor(340.9556),tensor(733.5551),tensor(358.5143),tensor(582.7727),tensor(371.6105),tensor(776.1735),tensor(549.3999),tensor(537.4018),tensor(549.3018),tensor(814.4563),tensor(797.1484),tensor(460.6302),tensor(792.7235),tensor(835.6802),tensor(995.8171),tensor(437.5421),tensor(1004.4524),tensor(703.2043),tensor(952.1499),tensor(541.6238),tensor(944.8975),tensor(672.2170),tensor(1288.8406),tensor(467.4768),tensor(1276.1019),tensor(652.1563),tensor(1577.2339),tensor(397.8552),tensor(1561.2061)
2057,step_r_l.MOV,90,0,tensor(657.2685),tensor(365.2343),tensor(683.5245),tensor(335.3974),tensor(621.8326),tensor(340.8079),tensor(726.1396),tensor(356.5543),tensor(574.0755),tensor(371.8641),tensor(769.5057),tensor(544.7978),tensor(531.2580),tensor(548.6646),tensor(803.6721),tensor(788.6774),tensor(449.3539),tensor(790.8651),tensor(830.4285),tensor(989.9539),tensor(428.6789),tensor(998.8976),tensor(695.8862),tensor(945.1454),tensor(532.3224),tensor(939.6085),tensor(670.7263),tensor(1283.9608),tensor(446.0304),tensor(1274.7155),tensor(653.8256),tensor(1574.9965),tensor(364.5416),tensor(1562.4269)
2058,step_r_l.MOV,91,0,tensor(651.2166),tensor(364.2219),tensor(675.7957),tensor(335.2343),tensor(614.8391),tensor(339.7699),tensor(712.4590),tensor(358.4544),tensor(564.5577),tensor(372.7212),tensor(757.6230),tensor(544.9509),tensor(519.9456),tensor(545.8897),tensor(794.3154),tensor(782.5717),tensor(442.7375),tensor(784.0220),tensor(824.6655),tensor(975.8445),tensor(422.9409),tensor(993.9033),tensor(688.1728),tensor(948.2730),tensor(522.2731),tensor(941.0072),tensor(667.7233),tensor(1282.7301),tensor(440.1413),tensor(1270.3993),tensor(645.2733),tensor(1568.8539),tensor(344.5935),tensor(1553.9235)
2059,step_r_l.MOV,92,0,tensor(635.4782),tensor(360.5422),tensor(660.3108),tensor(331.9768),tensor(600.5887),tensor(335.7263),tensor(697.0256),tensor(355.2771),tensor(551.8223),tensor(367.4700),tensor(745.2429),tensor(541.6738),tensor(505.5639),tensor(543.9342),tensor(785.1805),tensor(785.4344),tensor(430.3444),tensor(788.9816),tensor(810.7971),tensor(986.0279),tensor(407.5853),tensor(993.9249),tensor(679.7665),tensor(948.1014),tensor(511.5339),tensor(941.1196),tensor(664.5950),tensor(1281.4895),tensor(420.6294),tensor(1269.0883),tensor(644.4985),tensor(1571.6038),tensor(325.0965),tensor(1556.8800)
2060,step_r_l.MOV,93,0,tensor(619.4828),tensor(361.9898),tensor(645.7280),tensor(333.8516),tensor(586.2702),tensor(337.1561),tensor(685.7509),tensor(358.3957),tensor(541.0524),tensor(368.8650),tensor(736.8442),tensor(547.4172),tensor(494.9582),tensor(545.9028),tensor(778.8130),tensor(799.1746),tensor(419.6444),tensor(788.1339),tensor(788.7323),tensor(1004.0891),tensor(393.0169),tensor(997.3311),tensor(670.6676),tensor(954.8797),tensor(500.1228),tensor(946.2554),tensor(658.3791),tensor(1281.5266),tensor(401.2170),tensor(1270.5239),tensor(646.5139),tensor(1572.1968),tensor(310.7814),tensor(1563.3219)
2061,step_r_l.MOV,94,0,tensor(608.8526),tensor(360.8349),tensor(635.5453),tensor(332.1178),tensor(573.2363),tensor(335.6961),tensor(676.0053),tensor(358.2469),tensor(522.9811),tensor(369.8739),tensor(724.8828),tensor(548.3569),tensor(478.5214),tensor(548.0829),tensor(766.7563),tensor(795.7735),tensor(406.2188),tensor(787.1032),tensor(780.0394),tensor(1000.7747),tensor(376.7500),tensor(995.4348),tensor(658.0069),tensor(953.0308),tensor(483.3069),tensor(944.5835),tensor(652.0933),tensor(1281.3549),tensor(381.4287),tensor(1268.6018),tensor(638.9666),tensor(1578.5469),tensor(284.8122),tensor(1565.8719)
2062,step_r_l.MOV,95,0,tensor(585.9026),tensor(365.0735),tensor(611.6309),tensor(335.2660),tensor(550.0088),tensor(340.2763),tensor(653.7220),tensor(359.0695),tensor(501.2873),tensor(374.3174),tensor(705.8008),tensor(548.3342),tensor(461.0496),tensor(551.4033),tensor(753.2845),tensor(797.5618),tensor(386.5283),tensor(793.3228),tensor(771.7432),tensor(1002.9247),tensor(356.2393),tensor(999.6996),tensor(641.0607),tensor(947.7413),tensor(466.9909),tensor(940.7659),tensor(643.7503),tensor(1277.6974),tensor(367.7330),tensor(1265.8145),tensor(635.0226),tensor(1583.2959),tensor(266.7990),tensor(1568.5826)
2063,step_r_l.MOV,96,0,tensor(556.2474),tensor(365.3716),tensor(586.0848),tensor(335.4245),tensor(521.6996),tensor(340.2494),tensor(638.4597),tensor(362.5338),tensor(480.2717),tensor(375.7641),tensor(688.8091),tensor(553.5769),tensor(445.0764),tensor(555.3716),tensor(732.1945),tensor(800.7352),tensor(366.6513),tensor(791.7838),tensor(763.0322),tensor(1003.6046),tensor(335.7074),tensor(1001.6565),tensor(626.7427),tensor(946.5379),tensor(452.3809),tensor(941.2676),tensor(642.0007),tensor(1282.1959),tensor(349.1693),tensor(1271.8795),tensor(647.8000),tensor(1579.5967),tensor(258.4138),tensor(1568.8484)
2064,step_r_l.MOV,97,0,tensor(548.8516),tensor(367.7828),tensor(576.6920),tensor(337.7879),tensor(513.5729),tensor(341.7977),tensor(621.1069),tensor(363.5003),tensor(464.3438),tensor(375.3034),tensor(666.1014),tensor(553.7635),tensor(421.8770),tensor(554.1627),tensor(715.6529),tensor(805.8519),tensor(348.3072),tensor(795.4166),tensor(744.2054),tensor(1010.7294),tensor(320.6087),tensor(999.0995),tensor(606.4810),tensor(946.0538),tensor(431.6989),tensor(941.3947),tensor(631.0856),tensor(1280.6500),tensor(345.8947),tensor(1273.7137),tensor(639.7116),tensor(1585.5143),tensor(256.6315),tensor(1578.5482)
2065,step_r_l.MOV,98,0,tensor(520.0341),tensor(369.1428),tensor(549.5269),tensor(340.9836),tensor(488.8862),tensor(343.3712),tensor(598.4178),tensor(368.5410),tensor(448.3120),tensor(376.1812),tensor(642.8581),tensor(554.6732),tensor(406.1462),tensor(555.4486),tensor(693.7644),tensor(799.1439),tensor(326.7767),tensor(794.9525),tensor(729.9760),tensor(1007.7852),tensor(299.5431),tensor(998.3442),tensor(588.1349),tensor(941.3434),tensor(417.8947),tensor(937.6332),tensor(618.9558),tensor(1279.4150),tensor(332.3210),tensor(1272.8455),tensor(639.1696),tensor(1590.5497),tensor(252.4326),tensor(1583.2233)
2066,step_r_l.MOV,99,0,tensor(503.1233),tensor(372.8081),tensor(532.4788),tensor(342.3308),tensor(467.5370),tensor(347.0940),tensor(579.3791),tensor(369.1789),tensor(420.8645),tensor(382.4897),tensor(627.0786),tensor(559.4462),tensor(377.3374),tensor(558.2952),tensor(678.1659),tensor(810.5806),tensor(306.8367),tensor(795.5074),tensor(706.2791),tensor(1011.0685),tensor(282.4774),tensor(1005.4855),tensor(568.9999),tensor(955.1556),tensor(389.1712),tensor(951.1033),tensor(607.3632),tensor(1277.2842),tensor(321.6357),tensor(1271.2437),tensor(637.4689),tensor(1580.5920),tensor(252.9716),tensor(1577.0771)
2067,step_r_l.MOV,100,0,tensor(473.9966),tensor(376.6931),tensor(504.8620),tensor(346.5669),tensor(441.0997),tensor(350.2787),tensor(555.2076),tensor(371.9573),tensor(398.6705),tensor(382.3436),tensor(603.4646),tensor(560.3057),tensor(354.3187),tensor(558.9469),tensor(658.4079),tensor(811.0416),tensor(284.7045),tensor(796.6165),tensor(683.6574),tensor(1012.3971),tensor(257.8240),tensor(1007.0941),tensor(547.1677),tensor(958.6485),tensor(368.1656),tensor(955.1331),tensor(595.1248),tensor(1281.6760),tensor(307.1550),tensor(1276.0206),tensor(637.3843),tensor(1581.0179),tensor(253.2132),tensor(1578.7592)
2068,step_r_l.MOV,101,0,tensor(463.7804),tensor(371.9101),tensor(493.9121),tensor(340.3967),tensor(427.4307),tensor(346.8007),tensor(542.2010),tensor(368.4296),tensor(379.1855),tensor(384.5199),tensor(584.8401),tensor(562.3477),tensor(334.0425),tensor(563.1353),tensor(635.6983),tensor(813.6295),tensor(260.1462),tensor(797.4487),tensor(667.2462),tensor(1013.1722),tensor(238.9482),tensor(1011.4260),tensor(527.8074),tensor(957.3174),tensor(347.7844),tensor(957.3298),tensor(580.0917),tensor(1283.6942),tensor(295.1908),tensor(1284.9528),tensor(637.4513),tensor(1582.0739),tensor(248.8413),tensor(1585.7249)
2069,step_r_l.MOV,102,0,tensor(445.5784),tensor(370.9201),tensor(474.9567),tensor(340.3651),tensor(411.6989),tensor(345.7389),tensor(520.1481),tensor(366.5349),tensor(363.9122),tensor(379.8233),tensor(559.4762),tensor(556.6501),tensor(311.7817),tensor(559.0175),tensor(612.3219),tensor(806.5433),tensor(235.7670),tensor(795.2727),tensor(647.0318),tensor(1013.3496),tensor(211.8354),tensor(1002.2730),tensor(503.8164),tensor(952.0108),tensor(326.0411),tensor(953.7994),tensor(566.1914),tensor(1289.3433),tensor(281.5357),tensor(1289.3229),tensor(636.6656),tensor(1585.9102),tensor(249.4507),tensor(1584.3458)
2070,step_r_l.MOV,103,0,tensor(420.0308),tensor(373.0931),tensor(450.4802),tensor(343.4077),tensor(386.8919),tensor(347.7848),tensor(498.6655),tensor(371.8464),tensor(343.0723),tensor(383.5610),tensor(543.1136),tensor(562.1937),tensor(288.4412),tensor(558.0092),tensor(595.9150),tensor(811.3448),tensor(211.8235),tensor(792.4969),tensor(622.6876),tensor(1001.0362),tensor(187.1942),tensor(1007.1986),tensor(481.7344),tensor(959.4891),tensor(298.4284),tensor(957.4307),tensor(551.5615),tensor(1287.5078),tensor(270.2110),tensor(1281.4939),tensor(622.8133),tensor(1578.8654),tensor(240.9325),tensor(1574.6224)
2071,step_r_l.MOV,104,0,tensor(409.1678),tensor(363.9572),tensor(440.0347),tensor(332.5691),tensor(372.8822),tensor(338.5345),tensor(487.6573),tensor(361.1868),tensor(324.3191),tensor(376.9141),tensor(531.5358),tensor(556.4508),tensor(269.2529),tensor(555.8492),tensor(577.6141),tensor(810.1114),tensor(192.0905),tensor(790.4044),tensor(594.7708),tensor(1004.5540),tensor(160.4802),tensor(1001.1945),tensor(466.8034),tensor(962.6459),tensor(279.1233),tensor(962.6633),tensor(545.4111),tensor(1288.6398),tensor(261.2323),tensor(1284.3656),tensor(619.0078),tensor(1579.6765),tensor(237.6129),tensor(1576.1426)
2072,step_r_l.MOV,105,0,tensor(396.8613),tensor(365.4696),tensor(430.0000),tensor(336.9577),tensor(366.3144),tensor(337.5525),tensor(476.5593),tensor(367.1505),tensor(324.1322),tensor(368.7114),tensor(513.5649),tensor(561.8239),tensor(260.7530),tensor(546.3262),tensor(559.9651),tensor(810.0412),tensor(168.5018),tensor(768.2706),tensor(585.3873),tensor(996.0451),tensor(129.4657),tensor(985.6201),tensor(452.3434),tensor(981.8639),tensor(273.9494),tensor(978.0286),tensor(526.0388),tensor(1290.9366),tensor(260.1789),tensor(1285.5410),tensor(592.3306),tensor(1565.2666),tensor(243.8683),tensor(1568.7821)
2073,step_r_l.MOV,106,0,tensor(370.2433),tensor(356.6746),tensor(403.8506),tensor(328.1687),tensor(340.1207),tensor(329.9387),tensor(457.5038),tensor(357.5177),tensor(301.1654),tensor(362.3535),tensor(497.2319),tensor(550.8765),tensor(251.0479),tensor(547.9103),tensor(537.4210),tensor(800.6043),tensor(161.3913),tensor(781.9633),tensor(559.3521),tensor(1001.0867),tensor(115.0430),tensor(986.0499),tensor(446.5962),tensor(950.6655),tensor(275.2262),tensor(950.4120),tensor(507.0941),tensor(1291.4341),tensor(256.9831),tensor(1283.9971),tensor(562.3671),tensor(1576.4628),tensor(249.4062),tensor(1570.5542)
2074,step_r_l.MOV,107,0,tensor(362.6415),tensor(352.9249),tensor(398.6019),tensor(324.7229),tensor(331.3507),tensor(326.3425),tensor(452.3210),tensor(358.7388),tensor(291.0833),tensor(361.7365),tensor(490.8886),tensor(549.9535),tensor(239.0592),tensor(549.2616),tensor(517.8812),tensor(794.1061),tensor(150.0425),tensor(784.2340),tensor(543.7859),tensor(991.7055),tensor(117.0618),tensor(987.7589),tensor(442.1535),tensor(957.4543),tensor(267.4926),tensor(959.8728),tensor(486.8532),tensor(1289.3040),tensor(244.9055),tensor(1285.7944),tensor(535.5099),tensor(1569.2952),tensor(252.0722),tensor(1568.5682)
2075,step_r_l.MOV,108,0,tensor(357.4651),tensor(346.1183),tensor(389.3835),tensor(318.3183),tensor(324.2450),tensor(320.1390),tensor(434.1476),tensor(349.6452),tensor(276.4561),tensor(355.8090),tensor(474.3719),tensor(544.3806),tensor(223.3791),tensor(547.3217),tensor(515.7462),tensor(786.8392),tensor(136.4630),tensor(782.3789),tensor(534.1736),tensor(991.2784),tensor(78.9011),tensor(980.3555),tensor(429.6343),tensor(950.1548),tensor(259.9831),tensor(952.1777),tensor(472.2892),tensor(1293.1670),tensor(259.6278),tensor(1290.7325),tensor(504.8993),tensor(1574.3593),tensor(254.8941),tensor(1576.6448)
2076,step_r_l.MOV,109,0,tensor(349.7038),tensor(342.4352),tensor(380.8069),tensor(314.4601),tensor(316.1959),tensor(317.2571),tensor(425.4425),tensor(344.2008),tensor(269.1185),tensor(352.6171),tensor(469.4953),tensor(540.6497),tensor(217.8573),tensor(544.2071),tensor(513.2686),tensor(782.2006),tensor(128.6648),tensor(775.0322),tensor(525.9573),tensor(993.0987),tensor(66.4247),tensor(980.4769),tensor(420.9501),tensor(950.3080),tensor(254.0872),tensor(951.6475),tensor(451.6122),tensor(1290.8645),tensor(259.1513),tensor(1287.4135),tensor(472.5652),tensor(1567.8354),tensor(257.8299),tensor(1569.7808)
2077,step_r_l.MOV,110,0,tensor(340.1584),tensor(344.3868),tensor(372.2733),tensor(317.9609),tensor(308.6410),tensor(318.6866),tensor(418.6673),tensor(348.7929),tensor(264.9239),tensor(352.2696),tensor(464.6058),tensor(545.6848),tensor(212.1310),tensor(544.1737),tensor(508.4167),tensor(789.1280),tensor(121.0830),tensor(775.4541),tensor(515.3210),tensor(996.7011),tensor(61.6589),tensor(979.9600),tensor(413.2724),tensor(953.9366),tensor(248.5992),tensor(952.2180),tensor(434.0875),tensor(1292.3503),tensor(256.6886),tensor(1284.3226),tensor(437.3277),tensor(1562.8275),tensor(257.4278),tensor(1562.1725)
2078,step_r_l.MOV,111,0,tensor(334.1035),tensor(347.5228),tensor(366.1046),tensor(320.7935),tensor(303.0333),tensor(321.5838),tensor(413.3662),tensor(348.6028),tensor(260.8128),tensor(352.0536),tensor(459.0807),tensor(543.5938),tensor(210.3042),tensor(540.2405),tensor(502.6773),tensor(789.4730),tensor(117.1797),tensor(770.6197),tensor(510.4133),tensor(996.7938),tensor(57.6617),tensor(977.7856),tensor(405.6269),tensor(950.6963),tensor(245.2070),tensor(948.0264),tensor(414.7173),tensor(1289.4448),tensor(253.4658),tensor(1282.2356),tensor(411.3803),tensor(1557.8049),tensor(253.4516),tensor(1559.1892)
2079,step_r_l.MOV,112,0,tensor(325.7307),tensor(343.6215),tensor(358.2510),tensor(317.0459),tensor(294.4094),tensor(318.3436),tensor(406.9935),tensor(345.9790),tensor(253.0205),tensor(350.6045),tensor(453.6106),tensor(540.5771),tensor(205.9421),tensor(540.0021),tensor(498.6359),tensor(783.4069),tensor(114.5551),tensor(769.2943),tensor(505.3445),tensor(992.4662),tensor(56.6490),tensor(975.3856),tensor(398.3582),tensor(948.4199),tensor(240.5471),tensor(946.6149),tensor(393.7889),tensor(1286.7151),tensor(248.9770),tensor(1283.1526),tensor(382.8020),tensor(1554.9639),tensor(252.2966),tensor(1561.0856)
2080,step_r_l.MOV,113,0,tensor(319.6969),tensor(342.3712),tensor(352.8153),tensor(315.9278),tensor(288.6297),tensor(316.7418),tensor(402.3963),tensor(344.7511),tensor(247.8382),tensor(348.1780),tensor(450.7915),tensor(539.7925),tensor(201.5157),tensor(539.8343),tensor(498.4036),tensor(782.3716),tensor(113.1550),tensor(771.5588),tensor(503.6215),tensor(991.2634),tensor(56.8801),tensor(977.8008),tensor(395.3091),tensor(951.7898),tensor(238.2149),tensor(949.8724),tensor(382.0249),tensor(1287.1853),tensor(246.3910),tensor(1284.7052),tensor(361.6403),tensor(1552.6227),tensor(251.5326),tensor(1561.8400)
2081,step_r_l.MOV,114,0,tensor(314.6591),tensor(344.1996),tensor(348.2867),tensor(317.6351),tensor(283.7949),tensor(318.1859),tensor(398.7483),tensor(346.0092),tensor(243.4699),tensor(348.4966),tensor(448.4330),tensor(540.7645),tensor(198.8295),tensor(540.1831),tensor(498.7289),tensor(785.8381),tensor(111.6430),tensor(774.0377),tensor(502.8790),tensor(992.9777),tensor(59.0710),tensor(978.4719),tensor(395.1145),tensor(951.8771),tensor(239.0579),tensor(949.6233),tensor(370.8170),tensor(1287.6537),tensor(244.0304),tensor(1286.7500),tensor(344.2830),tensor(1552.3154),tensor(251.1467),tensor(1564.6333)
2082,step_r_l.MOV,115,0,tensor(310.8637),tensor(340.1685),tensor(345.0135),tensor(313.6642),tensor(279.0400),tensor(314.6334),tensor(396.7268),tensor(344.5554),tensor(238.3308),tensor(348.1434),tensor(446.5444),tensor(539.2874),tensor(197.0752),tensor(541.4991),tensor(495.9185),tensor(779.6257),tensor(112.5037),tensor(774.7183),tensor(504.3474),tensor(989.1976),tensor(62.1309),tensor(978.1697),tensor(394.3886),tensor(947.0836),tensor(239.0349),tensor(945.7304),tensor(363.4285),tensor(1282.5125),tensor(243.2106),tensor(1282.3663),tensor(331.5027),tensor(1547.4563),tensor(250.6956),tensor(1559.4984)
2083,step_r_l.MOV,116,0,tensor(309.7396),tensor(344.8049),tensor(344.3129),tensor(318.0839),tensor(279.2628),tensor(318.1105),tensor(395.7185),tensor(345.5284),tensor(239.3006),tensor(346.6599),tensor(443.8098),tensor(536.8649),tensor(195.9232),tensor(539.9480),tensor(493.2728),tensor(778.1517),tensor(115.7797),tensor(779.3473),tensor(505.0336),tensor(990.2667),tensor(68.5005),tensor(980.6392),tensor(390.8549),tensor(948.8031),tensor(236.9964),tensor(947.6351),tensor(356.6908),tensor(1284.4155),tensor(238.9931),tensor(1283.6656),tensor(324.2579),tensor(1548.6632),tensor(249.9878),tensor(1559.9015)
2084,step_r_l.MOV,117,0,tensor(309.8560),tensor(343.4915),tensor(344.0422),tensor(317.1435),tensor(279.4046),tensor(317.4088),tensor(394.9605),tensor(346.7005),tensor(239.7200),tensor(348.4170),tensor(443.1661),tensor(540.2428),tensor(195.7985),tensor(544.0161),tensor(494.3356),tensor(782.3458),tensor(118.2110),tensor(786.2569),tensor(508.8740),tensor(991.7060),tensor(78.3851),tensor(984.4234),tensor(388.2208),tensor(950.7451),tensor(234.5510),tensor(949.9803),tensor(355.0199),tensor(1285.2313),tensor(237.1371),tensor(1285.2739),tensor(322.8953),tensor(1549.1862),tensor(247.4391),tensor(1560.2231)
